lat,lon,Date,data
27.6625,-82.563904,8/17/15,29.54
27.608101,-82.571198,8/17/15,29.45
27.608101,-82.571198,8/17/15,29.04
27.608101,-82.571198,8/17/15,29.21
27.666,-82.599197,8/17/15,30.15
27.666,-82.599197,8/17/15,30.07
27.666,-82.599197,8/17/15,29.99
27.5884,-82.619301,8/17/15,29.75
27.5884,-82.619301,8/17/15,29.74
27.5884,-82.619301,8/17/15,29.68
27.662701,-82.6679,8/17/15,30.3
27.662701,-82.6679,8/17/15,30.46
27.662701,-82.6679,8/17/15,30.85
27.708401,-82.6092,8/17/15,29.82
27.708401,-82.6092,8/17/15,29.85
27.708401,-82.6092,8/17/15,29.97
28.8852778,-80.8444444,8/18/15,30.2
28.8852778,-80.8444444,8/18/15,30.3
28.7545389,-80.8482972,8/18/15,32.8
26.8166666,-82.25,8/18/15,31.26
26.8166666,-82.25,8/18/15,31.31
26.8166666,-82.25,8/18/15,31.33
26.7833333,-82.233333,8/18/15,30.96
26.7833333,-82.233333,8/18/15,31.37
26.7833333,-82.233333,8/18/15,30.91
26.7833333,-82.233333,8/18/15,30.89
26.7666666,-82.2,8/18/15,30.82
26.7666666,-82.2,8/18/15,30.67
26.7666666,-82.183333,8/18/15,31.16
26.7666666,-82.183333,8/18/15,30.67
26.7666666,-82.15,8/18/15,30.28
26.7666666,-82.15,8/18/15,30.01
26.7666666,-82.15,8/18/15,29.89
26.8419416,-81.724827,8/18/15,30.75
26.8419416,-81.724827,8/18/15,30.85
26.8419416,-81.724827,8/18/15,30.87
26.9252833,-81.658163,8/18/15,30.65
26.9252833,-81.658163,8/18/15,30.53
26.9252833,-81.658163,8/18/15,30.53
26.9086166,-81.658163,8/18/15,30.56
26.9086166,-81.658163,8/18/15,30.6
26.8919472,-81.67483,8/18/15,30.59
26.8919472,-81.67483,8/18/15,30.58
26.9397555,-81.658158,8/18/15,30.78
26.9397555,-81.658158,8/18/15,30.69
30.4516833,-87.3833472,8/19/15,29.2
30.4516833,-87.3833472,8/19/15,29.5
30.425,-87.3666667,8/19/15,29.8
30.425,-87.3666667,8/19/15,30
30.4033333,-87.4216667,8/19/15,29.6
30.4033333,-87.4216667,8/19/15,29.8
27.71805,-82.48005,8/19/15,30.64
27.71805,-82.48005,8/19/15,29.62
27.71805,-82.48005,8/19/15,29.6
27,-82.25,8/19/15,29.19
27,-82.25,8/19/15,29.19
26.95,-82.2,8/19/15,30.31
26.95,-82.2,8/19/15,30.28
26.95,-82.183333,8/19/15,30.93
26.95,-82.183333,8/19/15,30.94
26.95,-82.183333,8/19/15,30.92
26.95,-82.1,8/19/15,32.06
26.95,-82.1,8/19/15,31.69
26.95,-82.1,8/19/15,31.54
26.95,-82.05,8/19/15,30.01
26.95,-82.05,8/19/15,29.94
26.95,-82.05,8/19/15,29.85
26.9333333,-82.083333,8/19/15,30.09
26.9333333,-82.083333,8/19/15,30.1
26.9333333,-82.083333,8/19/15,30.18
26.9333333,-82.083333,8/19/15,30.03
26.9333333,-82.083333,8/19/15,29.99
26.9333333,-82.066666,8/19/15,30.12
26.9333333,-82.066666,8/19/15,30.11
26.9333333,-82.066666,8/19/15,30.19
26.9333333,-82.066666,8/19/15,30.05
26.9166666,-82.166666,8/19/15,30.29
26.9166666,-82.166666,8/19/15,30.32
26.9166666,-82.15,8/19/15,31.15
26.9166666,-82.15,8/19/15,31.11
26.9166666,-82.15,8/19/15,30.6
26.9570277,-81.998138,8/19/15,27.3
26.95,-82.033333,8/19/15,30.01
26.95,-82.033333,8/19/15,30.06
30.35359,-81.41286,8/20/15,28.12
30.360243,-81.40797,8/20/15,26.22
27.788167,-82.427867,8/20/15,30.43
27.788167,-82.427867,8/20/15,31.02
27.788167,-82.427867,8/20/15,31.99
27.777867,-82.4063,8/20/15,32.86
27.777867,-82.4063,8/20/15,33.06
27.777867,-82.4063,8/20/15,30.33
27.7796,-82.412217,8/20/15,33.24
27.7796,-82.412217,8/20/15,33.36
27.7796,-82.412217,8/20/15,31.82
27.7814,-82.416833,8/20/15,33.36
27.7814,-82.416833,8/20/15,33.59
27.7814,-82.416833,8/20/15,32.18
27.782617,-82.4215,8/20/15,33.31
27.782617,-82.4215,8/20/15,34.67
27.782617,-82.4215,8/20/15,32.86
27.784033,-82.418983,8/20/15,33.2
27.784033,-82.418983,8/20/15,33.62
27.784033,-82.418983,8/20/15,32.9
27.788683,-82.415383,8/20/15,33.5
27.788683,-82.415383,8/20/15,34.65
27.788683,-82.415383,8/20/15,32.66
27.79215,-82.411083,8/20/15,34.37
27.79215,-82.411083,8/20/15,34.21
27.79215,-82.411083,8/20/15,33.03
27.793,-82.413817,8/20/15,34.31
27.793,-82.413817,8/20/15,34.15
27.793,-82.413817,8/20/15,36.93
27.793067,-82.413967,8/20/15,34.09
27.793067,-82.413967,8/20/15,34.96
27.793067,-82.413967,8/20/15,39.05
27.79775,-82.41195,8/20/15,29.74
27.79775,-82.41195,8/20/15,31.52
27.79775,-82.41195,8/20/15,31.94
27.7938,-82.42015,8/20/15,30.83
27.7938,-82.42015,8/20/15,32.86
27.7938,-82.42015,8/20/15,33.38
27.7764,-82.438733,8/20/15,30.6
27.7764,-82.438733,8/20/15,31.75
27.7764,-82.438733,8/20/15,32.59
27.772583,-82.430967,8/20/15,30.54
27.772583,-82.430967,8/20/15,31.05
27.772583,-82.430967,8/20/15,32.11
27.77895,-82.4232,8/20/15,30.46
27.77895,-82.4232,8/20/15,32.01
27.77895,-82.4232,8/20/15,32.9
27.772467,-82.4231,8/20/15,31.02
27.772467,-82.4231,8/20/15,31.25
27.772467,-82.4231,8/20/15,31.79
27.80015,-82.4254,8/20/15,30.53
27.80015,-82.4254,8/20/15,31.31
27.80015,-82.4254,8/20/15,31.67
30.32071,-81.45522,8/20/15,27.55
30.35857,-81.46651,8/20/15,30.36
30.37115,-81.43194,8/20/15,30.34
30.3665,-81.42319,8/20/15,29.67
26.308962,-81.833658,8/24/15,32.1
26.27216,-81.82382,8/24/15,32.5
26.27216,-81.82382,8/24/15,32
26.290379,-81.826401,8/24/15,31.3
26.285556,-81.814045,8/24/15,31.1
26.285506,-81.814127,8/24/15,30.6
26.280495,-81.824461,8/24/15,31.8
26.26215,-81.82279,8/24/15,33
26.26215,-81.82279,8/24/15,31.4
26.25613,-81.82079,8/24/15,33.6
26.25613,-81.82079,8/24/15,32.6
26.26146,-81.81767,8/24/15,33.3
26.26146,-81.81767,8/24/15,32.4
30.32459,-81.4129,8/24/15,30.58
27.858999,-82.383003,8/24/15,28.56
27.858999,-82.383003,8/24/15,28.76
27.858999,-82.383003,8/24/15,29.54
30.3099,-81.40705,8/24/15,28.47
27.8552,-82.392783,8/24/15,30.14
27.8552,-82.392783,8/24/15,30.02
27.8552,-82.392783,8/24/15,30.55
30.30706,-81.44531,8/24/15,28.88
30.27024,-81.44069,8/24/15,28.46
30.27481,-81.40322,8/24/15,29.58
30.30924,-81.41693,8/24/15,29.34
26.15759,-81.78414,8/24/15,30.06
26.15759,-81.78414,8/24/15,29.99
26.093,-81.7985805,8/24/15,31.46
26.093,-81.7985805,8/24/15,31.35
26.12229,-81.78248,8/24/15,31.4
26.12229,-81.78248,8/24/15,32.1
26.1347222,-81.7919722,8/24/15,31.54
26.1347222,-81.7919722,8/24/15,31.8
26.11317,-81.78604,8/24/15,31.05
26.11317,-81.78604,8/24/15,31.71
26.14201,-81.7834,8/24/15,32.29
26.14201,-81.7834,8/24/15,31.85
30.4540194,-87.3590555,8/25/15,31
30.3365278,-87.4308333,8/25/15,29.7
30.3134722,-87.4415278,8/25/15,30.7
30.5806944,-87.1615194,8/25/15,31.5
30.3709805,-87.1778583,8/25/15,29.9
30.373365,-87.0920531,8/25/15,30.1
30.3982194,-87.0483611,8/25/15,29.3
30.3272944,-87.1803888,8/25/15,29.1
30.3838889,-86.8636111,8/25/15,30.4
25.14036944,80.71611944,8/25/15,33.4
25.15048056,80.80921944,8/25/15,32.8
25.11826944,80.93965,8/25/15,31.7
25.0837,81.08058056,8/25/15,31.8
25.55453056,81.18366944,8/26/15,31.1
25.58016944,81.12093056,8/26/15,31.1
25.56758056,81.07146944,8/26/15,30.7
25.49973056,81.04898056,8/26/15,30.8
25.48605,81.11115,8/26/15,30.9
25.47501944,81.15293056,8/26/15,30.8
25.41168056,81.14145,8/26/15,30.9
25.43168056,81.08238056,8/26/15,30.7
25.41728056,80.99843056,8/26/15,30.3
30.28183,-81.74015,8/27/15,26.47
30.43764,-81.58212,8/31/15,28.66
27.972601,-82.620201,9/1/15,29.4
27.972601,-82.620201,9/1/15,29.57
27.972601,-82.620201,9/1/15,29.66
27.918501,-82.537903,9/1/15,29.57
27.918501,-82.537903,9/1/15,29.49
27.918501,-82.537903,9/1/15,29.55
27.8902,-82.548798,9/1/15,29.48
27.8902,-82.548798,9/1/15,29.49
27.8902,-82.548798,9/1/15,29.56
27.989901,-82.631599,9/1/15,29.42
27.989901,-82.631599,9/1/15,29.45
27.989901,-82.631599,9/1/15,29.7
27.9687,-82.562103,9/1/15,29.58
27.9687,-82.562103,9/1/15,29.71
27.9687,-82.562103,9/1/15,29.64
27.969999,-82.574303,9/1/15,29.99
27.9676,-82.575996,9/1/15,29.52
27.9676,-82.575996,9/1/15,29.42
27.9676,-82.575996,9/1/15,29.5
27.979401,-82.683296,9/1/15,29.37
27.979401,-82.683296,9/1/15,29.39
27.979401,-82.683296,9/1/15,29.41
28.3805556,-80.6486111,9/1/15,28.9
28.3805556,-80.6486111,9/1/15,28.5
28.4045833,-80.6464167,9/1/15,29.1
28.4045833,-80.6464167,9/1/15,28.4
27.945601,-82.694298,9/1/15,28.95
27.945601,-82.694298,9/1/15,28.95
27.945601,-82.694298,9/1/15,28.95
27.927799,-82.639702,9/1/15,29.34
27.927799,-82.639702,9/1/15,29.32
27.927799,-82.639702,9/1/15,29.34
27.9002,-82.592003,9/1/15,29.57
27.9002,-82.592003,9/1/15,29.49
27.9002,-82.592003,9/1/15,29.48
27.8519,-82.580803,9/1/15,29.55
27.8519,-82.580803,9/1/15,29.57
27.8519,-82.580803,9/1/15,29.61
30.4540194,-87.3590555,9/1/15,31.5
30.3365278,-87.4308333,9/1/15,31.5
30.3134722,-87.4415278,9/1/15,31
30.3709805,-87.1778583,9/1/15,29.5
30.373365,-87.0920531,9/1/15,30.8
30.3982194,-87.0483611,9/1/15,29.4
30.3272944,-87.1803888,9/1/15,29.6
30.3838889,-86.8636111,9/1/15,28.7
26.69181,-81.75961,9/1/15,27.6
26.69181,-81.75961,9/1/15,27.6
26.73004,-81.70174,9/1/15,26.5
26.73004,-81.70174,9/1/15,26.5
26.8166666,-82.266666,9/1/15,28.55
26.8166666,-82.266666,9/1/15,28.55
26.6671,-81.89645,9/1/15,26.5
26.6671,-81.89645,9/1/15,26.5
26.8,-82.266666,9/1/15,29.63
26.8,-82.266666,9/1/15,29.69
26.8,-82.266666,9/1/15,29.69
26.8,-82.25,9/1/15,29.41
26.8,-82.25,9/1/15,29.3
26.8,-82.25,9/1/15,28.79
26.8,-82.25,9/1/15,28.76
26.7833333,-82.233333,9/1/15,29.33
26.7833333,-82.233333,9/1/15,28.85
26.7833333,-82.233333,9/1/15,28.89
26.7666666,-82.233333,9/1/15,29.44
26.7666666,-82.233333,9/1/15,29.35
26.7666666,-82.233333,9/1/15,29.34
26.7666666,-82.216666,9/1/15,29.76
26.7666666,-82.216666,9/1/15,29.72
26.7666666,-82.216666,9/1/15,28.91
26.7666666,-82.216666,9/1/15,28.93
26.9252833,-81.658163,9/1/15,29.21
26.9252833,-81.658163,9/1/15,29.13
26.9252833,-81.641497,9/1/15,29.11
26.9252833,-81.641497,9/1/15,29.12
26.9086166,-81.658163,9/1/15,29.11
26.9086166,-81.658163,9/1/15,29.1
26.9397555,-81.658158,9/1/15,29.28
26.9397555,-81.658158,9/1/15,29.28
27.826099,-82.567497,9/1/15,29.67
27.826099,-82.567497,9/1/15,29.6
27.826099,-82.567497,9/1/15,29.62
27.855801,-82.553299,9/1/15,29.65
27.855801,-82.553299,9/1/15,29.72
27.855801,-82.553299,9/1/15,30.12
27.8818,-82.577499,9/1/15,29.53
27.8818,-82.577499,9/1/15,29.55
27.8818,-82.577499,9/1/15,29.56
27.9291,-82.587303,9/1/15,29.63
27.9291,-82.587303,9/1/15,29.58
27.9291,-82.587303,9/1/15,29.58
27.937401,-82.565002,9/1/15,29.52
27.937401,-82.565002,9/1/15,29.57
27.937401,-82.565002,9/1/15,29.55
27.952801,-82.641602,9/1/15,29.23
27.952801,-82.641602,9/1/15,29.26
27.952801,-82.641602,9/1/15,29.26
27.9904,-82.659302,9/1/15,29.51
27.9904,-82.659302,9/1/15,29.48
27.9904,-82.659302,9/1/15,29.46
28.4045833,-80.6464167,9/2/15,31.2
28.4045833,-80.6464167,9/2/15,29.1
28.5194444,-80.7638889,9/2/15,29.4
28.5194444,-80.7638889,9/2/15,29
28.5194444,-80.7638889,9/2/15,29.4
28.5194444,-80.7638889,9/2/15,29
28.4783333,-80.7541667,9/2/15,32.4
28.4783333,-80.7541667,9/2/15,30
28.4783333,-80.7541667,9/2/15,32.4
28.4783333,-80.7541667,9/2/15,30
28.4297222,-80.7427778,9/2/15,30.1
28.4297222,-80.7427778,9/2/15,30
26.7005556,-81.7811111,9/2/15,31.2
26.6952778,-81.8155556,9/2/15,30.5
26.7233611,-81.720972,9/2/15,30.2
26.7233611,-81.720972,9/2/15,28.8
26.7193333,-81.738555,9/2/15,30
26.7193333,-81.738555,9/2/15,29
26.6968333,-81.7965,9/2/15,30.3
26.6912777,-81.822277,9/2/15,29.8
26.6819166,-81.834305,9/2/15,30.1
26.6819166,-81.834305,9/2/15,29.9
26.9,-82.116666,9/2/15,28.55
26.9,-82.116666,9/2/15,28.41
26.9,-82.116666,9/2/15,28.46
26.9,-82.116666,9/2/15,28.51
26.662,-81.859416,9/2/15,31.3
26.662,-81.859416,9/2/15,30
26.6415277,-81.882944,9/2/15,30.7
26.6415277,-81.882944,9/2/15,29.4
26.5383055,-81.945194,9/2/15,29.4
26.5383055,-81.945194,9/2/15,29.3
26.8666666,-82.116666,9/2/15,29.07
26.8666666,-82.116666,9/2/15,29.02
26.8666666,-82.116666,9/2/15,28.57
26.8666666,-82.116666,9/2/15,29.14
26.8666666,-82.116666,9/2/15,29.65
26.8666666,-82.116666,9/2/15,29.73
26.8666666,-82.1,9/2/15,28.72
26.8666666,-82.1,9/2/15,28.83
26.8666666,-82.1,9/2/15,28.9
26.8666666,-82.1,9/2/15,29.11
26.8666666,-82.066666,9/2/15,28.73
26.8666666,-82.066666,9/2/15,28.9
26.8666666,-82.066666,9/2/15,29.23
26.8666666,-82.066666,9/2/15,29.3
26.5238888,-82.004444,9/2/15,29.5
26.85,-82.083333,9/2/15,29.05
26.85,-82.083333,9/2/15,28.85
26.85,-82.083333,9/2/15,29.24
26.85,-82.083333,9/2/15,29.38
26.85,-82.083333,9/2/15,29.41
26.529,-82.017722,9/2/15,29.5
26.8333333,-82.116666,9/2/15,29.3
26.8333333,-82.116666,9/2/15,29.07
26.8333333,-82.116666,9/2/15,28.66
26.8333333,-82.116666,9/2/15,29.2
26.8333333,-82.116666,9/2/15,29.32
26.8333333,-82.116666,9/2/15,29.32
26.8333333,-82.066666,9/2/15,30.53
26.8333333,-82.066666,9/2/15,29.87
26.8333333,-82.066666,9/2/15,29.78
26.8333333,-82.066666,9/2/15,29.59
26.8166666,-82.066666,9/2/15,30.29
26.8166666,-82.066666,9/2/15,30.22
26.7833333,-82.133333,9/2/15,29.36
26.7833333,-82.133333,9/2/15,29.12
26.7833333,-82.133333,9/2/15,29.06
26.7666666,-82.066666,9/2/15,30.21
26.7666666,-82.066666,9/2/15,29.7
26.7666666,-82.066666,9/2/15,29.56
26.7666666,-82.066666,9/2/15,29.51
30.35359,-81.41286,9/3/15,27.56
30.35364,-81.41812,9/3/15,25.49
30.360243,-81.40797,9/3/15,26.21
30.37115,-81.43194,9/3/15,31.32
30.3665,-81.42319,9/3/15,28.69
27,-82.25,9/3/15,29.37
27,-82.25,9/3/15,29.37
26.9833333,-82.233333,9/3/15,30.07
26.9833333,-82.233333,9/3/15,30.07
26.9833333,-82.233333,9/3/15,30.06
26.9666666,-82.233333,9/3/15,30.02
26.9666666,-82.233333,9/3/15,30.02
26.9666666,-82.233333,9/3/15,30.01
26.95,-82.216666,9/3/15,30.29
26.95,-82.216666,9/3/15,30.24
26.95,-82.216666,9/3/15,30.22
26.95,-82.183333,9/3/15,30.51
26.95,-82.183333,9/3/15,30.33
26.95,-82.183333,9/3/15,30.33
26.9333333,-82.116666,9/3/15,30.25
26.9333333,-82.116666,9/3/15,30.2
26.9333333,-82.1,9/3/15,29.91
26.9333333,-82.1,9/3/15,29.71
26.9333333,-82.1,9/3/15,29.25
26.9333333,-82.083333,9/3/15,29.82
26.9333333,-82.083333,9/3/15,29.4
26.9333333,-82.083333,9/3/15,29.14
26.9333333,-82.083333,9/3/15,29.14
26.9166666,-82.133333,9/3/15,30.17
26.9166666,-82.133333,9/3/15,30.33
26.9166666,-82.066666,9/3/15,30.03
26.9166666,-82.066666,9/3/15,29.92
26.9166666,-82.066666,9/3/15,29.88
27.27171,80.32199056,9/3/15,29.6
27.27171,80.32199056,9/3/15,29.6
27.27171,80.32199056,9/3/15,29.6
27.32464,80.33315,9/3/15,29.8
27.32464,80.33315,9/3/15,30.1
27.32464,80.33315,9/3/15,29.8
27.37478,80.34261,9/3/15,29.2
27.37478,80.34261,9/3/15,29.3
27.37478,80.34261,9/3/15,29.2
27.37478,80.34261,9/3/15,29.2
27.37478,80.34261,9/3/15,29.2
27.896999,-82.438202,9/8/15,29.35
27.896999,-82.438202,9/8/15,28.81
27.896999,-82.438202,9/8/15,29.24
27.8493,-82.431396,9/8/15,30.11
27.8493,-82.431396,9/8/15,28.83
27.8493,-82.431396,9/8/15,29.02
27.87,-80.4858333,9/8/15,29.5
27.87,-80.4858333,9/8/15,29.7
27.8576389,-80.4806944,9/8/15,29.4
27.8576389,-80.4806944,9/8/15,28.9
27.908899,-82.463203,9/8/15,28.52
27.908899,-82.463203,9/8/15,28.52
27.908899,-82.463203,9/8/15,28.55
27.876499,-82.413803,9/8/15,28.78
27.876499,-82.413803,9/8/15,28.67
27.876499,-82.413803,9/8/15,28.82
27.8281,-82.413101,9/8/15,28.98
27.8281,-82.413101,9/8/15,28.96
27.8281,-82.413101,9/8/15,29.13
27.809601,-82.445999,9/8/15,29.34
27.809601,-82.445999,9/8/15,29.3
27.809601,-82.445999,9/8/15,29.34
27.7813,-82.474098,9/8/15,30.17
27.7813,-82.474098,9/8/15,29.29
27.7813,-82.474098,9/8/15,29.02
30.4540194,-87.3590555,9/8/15,14.6
30.3365278,-87.4308333,9/8/15,30.7
30.3134722,-87.4415278,9/8/15,31
30.5806944,-87.1615194,9/8/15,30.5
30.3709805,-87.1778583,9/8/15,30.6
30.373365,-87.0920531,9/8/15,30.1
30.3982194,-87.0483611,9/8/15,29.3
30.3272944,-87.1803888,9/8/15,26.7
30.3838889,-86.8636111,9/8/15,28.9
26.20701,-81.81367,9/8/15,29.31
26.20701,-81.81367,9/8/15,32.28
26.1882,-81.81187,9/8/15,30.51
26.1882,-81.81187,9/8/15,30.98
26.1782,-81.8112,9/8/15,30.35
26.1782,-81.8112,9/8/15,30.18
26.16866,-81.80893,9/8/15,31.33
26.16866,-81.80893,9/8/15,30.87
25.77024444,81.38342222,9/8/15,31.4
25.7959,81.27972778,9/8/15,13.6
25.7175,81.2305,9/8/15,18
27.889299,-82.477402,9/8/15,28.46
27.889299,-82.477402,9/8/15,28.4
27.889299,-82.477402,9/8/15,28.42
25.69166944,81.29866944,9/8/15,30.8
27.85889,-82.468597,9/8/15,29.67
27.85889,-82.468597,9/8/15,29.16
27.85889,-82.468597,9/8/15,29.16
25.82812722,81.34236361,9/8/15,21.5
27.8524,-82.409302,9/8/15,29.27
27.8524,-82.409302,9/8/15,28.93
27.8524,-82.409302,9/8/15,29.12
27.786501,-82.4272,9/8/15,29.34
27.786501,-82.4272,9/8/15,29.39
27.786501,-82.4272,9/8/15,29.69
27.812901,-82.478897,9/8/15,28.83
27.812901,-82.478897,9/8/15,28.87
27.812901,-82.478897,9/8/15,28.92
27.8118,-82.523201,9/8/15,29.19
27.8118,-82.523201,9/8/15,29.12
27.8118,-82.523201,9/8/15,29.16
27.778,-82.520302,9/8/15,30
27.778,-82.520302,9/8/15,29
27.778,-82.520302,9/8/15,29.05
28.53983,-82.62968,9/8/15,26.4
28.53799,-82.63595,9/8/15,27.6
28.53602,-82.63802,9/8/15,27.8
28.53602,-82.63802,9/8/15,27.8
28.53316,-82.64275,9/8/15,27.5
28.53354,-82.64905,9/8/15,27.7
28.53354,-82.64905,9/8/15,27.7
27.7932,-82.570702,9/8/15,29.64
27.7932,-82.570702,9/8/15,29.37
27.7932,-82.570702,9/8/15,29.33
27.9237,-82.480698,9/8/15,27.36
27.9237,-82.480698,9/8/15,27.24
27.9237,-82.480698,9/8/15,27.34
27.95265,-82.46535,9/9/15,29.94
27.95265,-82.46535,9/9/15,29.53
27.95265,-82.46535,9/9/15,30.63
27.315,-82.5661,9/9/15,30.1
27.315,-82.5661,9/9/15,30.2
27.315,-82.5661,9/9/15,30.1
27.3252,-82.5458,9/9/15,30.7
27.3252,-82.5458,9/9/15,30.3
27.3252,-82.5458,9/9/15,30.2
27.2383,-82.5172,9/9/15,31.3
27.2383,-82.5172,9/9/15,31.2
27.2383,-82.5172,9/9/15,30.2
27.2316,-82.5158,9/9/15,31.5
27.2316,-82.5158,9/9/15,30.3
27.2316,-82.5158,9/9/15,30.1
27.496092,-82.525261,9/9/15,31
27.1261,-82.446,9/9/15,30.2
27.1261,-82.446,9/9/15,28.9
27.1261,-82.446,9/9/15,28.7
27.5288333,-82.5051666,9/9/15,31
27.1092,-82.4538,9/9/15,30.5
27.1092,-82.4538,9/9/15,30.6
27.1092,-82.4538,9/9/15,30.5
27.0491,-82.4372,9/9/15,31.5
27.0491,-82.4372,9/9/15,30.9
27.0491,-82.4372,9/9/15,31
26.9633,-82.3783,9/9/15,30.7
26.9633,-82.3783,9/9/15,30.2
26.9633,-82.3783,9/9/15,30.2
27.369,-82.6136,9/9/15,31.5
27.369,-82.6136,9/9/15,30.1
27.369,-82.6136,9/9/15,30
27.37632,-82.57216,9/9/15,30.5
27.37632,-82.57216,9/9/15,30.2
27.37632,-82.57216,9/9/15,30.1
27.941826,-82.458544,9/9/15,30.11
27.941826,-82.458544,9/9/15,29.71
27.941826,-82.458544,9/9/15,29.92
25.87472222,81.53116667,9/9/15,30.4
25.86678056,81.57481944,9/9/15,30.3
25.89446944,81.55886944,9/9/15,30.3
25.93467222,81.59447222,9/9/15,30.3
25.880565,81.48384,9/9/15,30.7
25.84434778,81.53020167,9/9/15,30.3
25.92512583,81.50930778,9/9/15,27.6
25.9354175,81.61794417,9/9/15,30.6
25.9164775,81.58070861,9/9/15,30.8
28.2731667,-82.7342778,9/9/15,29.1
26.5841667,-80.0463889,9/9/15,30.6
26.5841667,-80.0463889,9/9/15,30.6
30.32459,-81.4129,9/10/15,27.55
30.3099,-81.40705,9/10/15,26.98
30.30924,-81.41693,9/10/15,28.67
30.30614,-81.62877,9/10/15,28.01
25.97526944,81.75581944,9/10/15,30.7
25.9622,81.70795,9/10/15,30.7
25.93466944,81.65325,9/10/15,30.7
26.01553056,81.743,9/10/15,30.9
26.0294,81.74873056,9/10/15,30.8
27.7446389,-82.6815833,9/10/15,28.8
27.7446389,-82.6815833,9/10/15,28.7
27.7582,-82.7315,9/10/15,30.1
27.7582,-82.7315,9/10/15,30.9
30.4152722,-87.2513111,9/13/15,29.7
30.3624166,-87.3449444,9/13/15,29.7
30.4312777,-87.1905277,9/13/15,26.4
30.4109222,-87.2588166,9/13/15,30
27.9319,-82.432602,9/14/15,30.09
27.9319,-82.432602,9/14/15,30.23
27.9319,-82.432602,9/14/15,28.68
27.9398,-82.419601,9/14/15,30.39
27.9398,-82.419601,9/14/15,28.78
27.9398,-82.419601,9/14/15,28.88
25.9559,-81.5105,9/14/15,27.3
25.9559,-81.5105,9/14/15,28.2
25.9006722,-80.1443668,9/14/15,29.89
25.9006722,-80.1443668,9/14/15,30.31
25.9006722,-80.1443668,9/14/15,30.31
25.9448704,-80.1277678,9/14/15,30.06
25.9448704,-80.1277678,9/14/15,30.72
25.9448704,-80.1277678,9/14/15,30.69
25.917671,-80.1257684,9/14/15,29.67
25.917671,-80.1257684,9/14/15,29.88
25.917671,-80.1257684,9/14/15,30.04
25.9017218,-80.1422694,9/14/15,29.88
25.9017218,-80.1422694,9/14/15,29.91
25.9017218,-80.1422694,9/14/15,29.98
25.871374,-80.1550667,9/14/15,30.07
25.871374,-80.1550667,9/14/15,30.51
25.871374,-80.1550667,9/14/15,30.51
25.8464751,-80.1669677,9/14/15,30.77
25.8464751,-80.1669677,9/14/15,30.6
25.8464751,-80.1669677,9/14/15,29.85
25.8300761,-80.1585673,9/14/15,30.04
25.8300761,-80.1585673,9/14/15,29.72
25.8300761,-80.1585673,9/14/15,29.74
27.93615,-82.425517,9/14/15,30.42
27.93615,-82.425517,9/14/15,29.41
27.93615,-82.425517,9/14/15,28.67
25.8720738,-80.1647689,9/14/15,31.64
25.8720738,-80.1647689,9/14/15,31.22
25.8720738,-80.1647689,9/14/15,30.49
26.9580445,-80.1202703,9/14/15,30.3
26.9580445,-80.1202703,9/14/15,28.2
26.9580445,-80.1202703,9/14/15,28.7
25.8451746,-80.1733678,9/14/15,30.58
25.8451746,-80.1733678,9/14/15,30.73
25.8451746,-80.1733678,9/14/15,29.91
26.9762877,-80.1319161,9/14/15,29.1
26.9762877,-80.1319161,9/14/15,29.5
26.9762877,-80.1319161,9/14/15,30.1
26.9873054,-80.1442719,9/14/15,29.5
26.9873054,-80.1442719,9/14/15,29.5
26.9873054,-80.1442719,9/14/15,29.7
26.991109,-80.1453029,9/14/15,29.3
26.991109,-80.1453029,9/14/15,29
26.991109,-80.1453029,9/14/15,29.6
25.9294714,-80.1503688,9/14/15,31.11
25.9294714,-80.1503688,9/14/15,30.22
25.9294714,-80.1503688,9/14/15,30.19
25.48944444,80.33805556,9/14/15,30.7
28.54287,-82.62642,9/14/15,26.1
27.751101,-82.5718,9/15/15,29.2
27.751101,-82.5718,9/15/15,29.19
27.751101,-82.5718,9/15/15,29.18
27.729,-82.498703,9/15/15,28.85
27.729,-82.498703,9/15/15,28.74
27.729,-82.498703,9/15/15,28.76
27.625999,-82.591499,9/15/15,29.42
27.625999,-82.591499,9/15/15,29.46
27.625999,-82.591499,9/15/15,29.46
27.627899,-82.641502,9/15/15,29.57
27.627899,-82.641502,9/15/15,29.53
27.627899,-82.641502,9/15/15,29.69
27.5737,-82.686798,9/15/15,29.64
27.5737,-82.686798,9/15/15,29.63
27.5737,-82.686798,9/15/15,29.72
27.578899,-82.744102,9/15/15,29.31
27.578899,-82.744102,9/15/15,29.39
27.578899,-82.744102,9/15/15,29.56
27.610001,-82.783203,9/15/15,29.5
27.610001,-82.783203,9/15/15,29.45
27.610001,-82.783203,9/15/15,29.58
27.6112,-82.694702,9/15/15,29.57
27.6112,-82.694702,9/15/15,29.46
27.6112,-82.694702,9/15/15,29.55
27.6378,-82.691002,9/15/15,29.06
27.6378,-82.691002,9/15/15,29.09
27.6378,-82.691002,9/15/15,29.13
25.802675,-80.1659703,9/15/15,30.06
25.802675,-80.1659703,9/15/15,30.05
25.802675,-80.1659703,9/15/15,30.03
25.7562781,-80.1742698,9/15/15,29.88
25.7562781,-80.1742698,9/15/15,29.86
25.7562781,-80.1742698,9/15/15,29.84
25.7665764,-80.1405694,9/15/15,30.24
25.7665764,-80.1405694,9/15/15,30.4
